Date,DSI,ICAN,NUEM,SHE,SUSA
2012-09-25,22.830270767211914,,,,26.048160552978516
2012-09-26,22.69875717163086,,,,25.882781982421875
2012-09-27,22.909175872802734,,,,26.11345100402832
2012-09-28,22.839038848876953,,,,26.082979202270508
2012-10-01,22.865341186523438,,,,26.174381256103516
2012-10-02,22.87848663330078,,,,26.082979202270508
2012-10-03,22.93109893798828,,,,26.174381256103516
2012-10-04,23.07575798034668,,,,26.34847068786621
2012-10-05,23.08452033996582,,,,26.322349548339844
2012-10-08,23.036304473876953,,,,26.235309600830078
2012-10-09,22.834653854370117,,,,26.052509307861328
2012-10-10,22.624238967895508,,,,25.88713264465332
2012-10-11,22.685609817504883,,,,25.900192260742188
2012-10-12,22.589162826538086,,,,25.817493438720703
2012-10-15,22.764516830444336,,,,25.982881546020508
2012-10-16,22.97931671142578,,,,26.339763641357422
2012-10-17,23.0582275390625,,,,26.41810417175293
2012-10-18,23.00123405456543,,,,26.322349548339844
2012-10-19,22.641773223876953,,,,25.89148712158203
2012-10-22,22.505878448486328,,,,25.782678604125977
2012-10-23,22.365596771240234,,,,25.573772430419922
2012-10-24,22.269149780273438,,,,25.4388484954834
2012-10-25,22.304224014282227,,,,25.486726760864258
2012-10-26,22.38751983642578,,,,25.360509872436523
2012-10-31,22.35245132446289,,,,25.530250549316406
2012-11-01,22.65053939819336,,,,25.817493438720703
2012-11-02,22.52779769897461,,,,25.721744537353516
2012-11-05,22.619850158691406,,,,25.804439544677734
2012-11-06,22.733827590942383,,,,26.013347625732422
2012-11-07,22.34368324279785,,,,25.508487701416016
2012-11-08,22.146413803100586,,,,25.28652000427246
2012-11-09,22.128881454467773,,,,25.160306930541992
2012-11-12,22.054357528686523,,,,25.151599884033203
2012-11-13,21.98859405517578,,,,25.234289169311523
2012-11-14,21.69927978515625,,,,24.825183868408203
2012-11-15,21.69489288330078,,,,24.79036521911621
2012-11-16,21.80010223388672,,,,24.929636001586914
2012-11-19,22.106956481933594,,,,25.390972137451172
2012-11-20,22.159561157226562,,,,25.33004379272461
2012-11-21,22.199016571044922,,,,25.4388484954834
2012-11-23,22.405044555664062,,,,25.647756576538086
2012-11-26,22.4138126373291,,,,25.721744537353516
2012-11-27,22.321760177612305,,,,25.595531463623047
2012-11-28,22.4138126373291,,,,25.699981689453125
2012-11-29,22.567249298095703,,,,25.7913761138916
2012-11-30,22.549711227416992,,,,25.74785804748535
2012-12-03,22.497106552124023,,,,25.856660842895508
2012-12-04,22.479572296142578,,,,25.63905906677246
2012-12-05,22.532184600830078,,,,25.69563865661621
2012-12-06,22.60669708251953,,,,25.773975372314453
2012-12-07,22.66368865966797,,,,25.821853637695312
2012-12-10,22.71629524230957,,,,25.865373611450195
2012-12-11,22.88287353515625,,,,26.013347625732422
2012-12-12,22.88287353515625,,,,25.982881546020508
2012-12-13,22.742595672607422,,,,25.865373611450195
2012-12-14,22.66368865966797,,,,25.795732498168945
2012-12-17,22.865341186523438,,,,26.065568923950195
2012-12-18,23.172197341918945,,,,26.391986846923828
2012-12-19,23.09721565246582,,,,26.28074073791504
2012-12-20,23.110450744628906,,,,26.37709617614746
2012-12-21,22.947267532348633,,,,26.210649490356445
2012-12-24,22.854650497436523,,,,26.118669509887695
2012-12-26,22.766443252563477,,,,26.022306442260742
2012-12-27,22.748802185058594,,,,25.84271812438965
2012-12-28,22.484176635742188,,,,25.68941879272461
2012-12-31,22.819368362426758,,,,25.98727035522461
2013-01-02,23.344207763671875,,,,26.705610275268555
2013-01-03,23.353025436401367,,,,26.854534149169922
2013-01-04,23.467689514160156,,,,26.880813598632812
2013-01-07,23.392715454101562,,,,26.76692771911621
2013-01-08,23.33538055419922,,,,26.69685173034668
2013-01-09,23.419174194335938,,,,26.806352615356445
2013-01-10,23.53826332092285,,,,26.91147232055664
2013-01-11,23.57354736328125,,,,26.95089340209961
2013-01-14,23.582366943359375,,,,26.955272674560547
2013-01-15,23.670570373535156,,,,27.020971298217773
2013-01-16,23.62205696105957,,,,26.95089340209961
2013-01-17,23.824934005737305,,,,27.204938888549805
2013-01-18,23.81170654296875,,,,27.16989517211914
2013-01-22,23.90432357788086,,,,27.310062408447266
2013-01-23,24.027809143066406,,,,27.358247756958008
2013-01-24,24.168947219848633,,,,27.37139129638672
2013-01-25,24.349775314331055,,,,27.542213439941406
2013-01-28,24.301259994506836,,,,27.542213439941406
2013-01-29,24.393875122070312,,,,27.673614501953125
2013-01-30,24.28802490234375,,,,27.625431060791016
2013-01-31,24.270381927490234,,,,27.564105987548828
2013-02-01,24.490907669067383,,,,27.822538375854492
2013-02-04,24.235097885131836,,,,27.5334529876709
2013-02-05,24.446800231933594,,,,27.80501937866211
2013-02-06,24.490907669067383,,,,27.826921463012695
2013-02-07,24.45120620727539,,,,27.848817825317383
2013-02-08,24.579113006591797,,,,27.980222702026367
2013-02-11,24.60116195678711,,,,27.958324432373047
2013-02-12,24.640857696533203,,,,28.050304412841797
2013-02-13,24.587936401367188,,,,28.059062957763672
2013-02-14,24.649677276611328,,,,28.186080932617188
2013-02-15,24.632030487060547,,,,28.111629486083984
2013-02-19,24.79522132873535,,,,28.299968719482422
2013-02-20,24.662906646728516,,,,27.949562072753906
2013-02-21,24.35858917236328,,,,27.63857078552246
2013-02-22,24.548236846923828,,,,27.971464157104492
2013-02-25,24.191001892089844,,,,27.550962448120117
2013-02-26,24.314491271972656,,,,27.686752319335938
2013-02-27,24.689374923706055,,,,28.04592514038086
2013-02-28,24.618804931640625,,,,28.050304412841797
2013-03-01,24.737886428833008,,,,28.111629486083984
2013-03-04,24.896669387817383,,,,28.247411727905273
2013-03-05,25.121585845947266,,,,28.523361206054688
2013-03-06,25.165700912475586,,,,28.597827911376953
2013-03-07,25.23625946044922,,,,28.6460018157959
2013-03-08,25.302417755126953,,,,28.790542602539062
2013-03-11,25.381807327270508,,,,28.84748649597168
2013-03-12,25.3906307220459,,,,28.72922134399414
2013-03-13,25.425907135009766,,,,28.900049209594727
2013-03-14,25.549396514892578,,,,29.022687911987305
2013-03-15,25.470008850097656,,,,29.00078582763672
2013-03-18,25.302417755126953,,,,28.825576782226562
2013-03-19,25.253902435302734,,,,28.781782150268555
2013-03-20,25.522937774658203,,,,28.96574592590332
2013-03-21,25.31565284729004,,,,28.786161422729492
2013-03-22,25.447961807250977,,,,28.935087203979492
2013-03-25,25.401945114135742,,,,28.86129379272461
2013-03-26,25.60105323791504,,,,29.015026092529297
2013-03-27,25.592206954956055,,,,29.085298538208008
2013-03-28,25.733789443969727,,,,29.20389747619629
2013-04-01,25.578935623168945,,,,29.02381706237793
2013-04-02,25.813430786132812,,,,29.094083786010742
2013-04-03,25.539108276367188,,,,28.90961456298828
2013-04-04,25.56123161315918,,,,28.95792579650879
2013-04-05,25.384244918823242,,,,28.878873825073242
2013-04-08,25.578935623168945,,,,29.01941680908203
2013-04-09,25.724945068359375,,,,29.142406463623047
2013-04-10,26.02140235900879,,,,29.471820831298828
2013-04-11,26.070068359375,,,,29.61237335205078
2013-04-12,26.03466796875,,,,29.445466995239258
2013-04-15,25.59662628173828,,,,28.92717933654785
2013-04-16,25.751495361328125,,,,29.146787643432617
2013-04-17,25.539108276367188,,,,28.74271011352539
2013-04-18,25.419639587402344,,,,28.59776496887207
2013-04-19,25.667417526245117,,,,28.738313674926758
2013-04-22,25.809011459350586,,,,28.826156616210938
2013-04-23,26.03466796875,,,,29.12044906616211
2013-04-24,26.039093017578125,,,,29.195110321044922
2013-04-25,26.087766647338867,,,,29.362014770507812
2013-04-26,26.070068359375,,,,29.234636306762695
2013-04-29,26.255905151367188,,,,29.506956100463867
2013-04-30,26.229354858398438,,,,29.58161735534668
2013-05-01,26.052370071411133,,,,29.362014770507812
2013-05-02,26.317846298217773,,,,29.629940032958984
2013-05-03,26.609880447387695,,,,29.954959869384766
2013-05-06,26.654125213623047,,,,29.924211502075195
2013-05-07,26.72934341430664,,,,30.09552001953125
2013-05-08,26.8045597076416,,,,30.236064910888672
2013-05-09,26.839950561523438,,,,30.161405563354492
2013-05-10,26.89747428894043,,,,30.266813278198242
2013-05-13,26.94614601135254,,,,30.279987335205078
2013-05-14,27.220481872558594,,,,30.622583389282227
2013-05-15,27.454984664916992,,,,30.78070640563965
2013-05-16,27.428434371948242,,,,30.670896530151367
2013-05-17,27.618694305419922,,,,30.899290084838867
2013-05-20,27.578872680664062,,,,30.934432983398438
2013-05-21,27.676219940185547,,,,31.02228355407715
2013-05-22,27.42401123046875,,,,30.622583389282227
2013-05-23,27.348791122436523,,,,30.64453887939453
2013-05-24,27.286849975585938,,,,30.51276969909668
2013-05-28,27.570018768310547,,,,30.77191925048828
2013-05-29,27.331096649169922,,,,30.517168045043945
2013-05-30,27.415163040161133,,,,30.591827392578125
2013-05-31,27.08773422241211,,,,30.20092010498047
2013-06-03,27.18950843811035,,,,30.372222900390625
2013-06-04,27.096586227416992,,,,30.30194664001465
2013-06-05,26.724918365478516,,,,29.78805160522461
2013-06-06,26.84438705444336,,,,29.985706329345703
2013-06-07,27.269145965576172,,,,30.372222900390625
2013-06-10,27.224899291992188,,,,30.372222900390625
2013-06-11,26.985971450805664,,,,30.060382843017578
2013-06-12,26.78243637084961,,,,29.924211502075195
2013-06-13,27.154102325439453,,,,30.33708953857422
2013-06-14,27.025794982910156,,,,30.183359146118164
2013-06-17,27.20720672607422,,,,30.420547485351562
2013-06-18,27.406307220458984,,,,30.64453887939453
2013-06-19,27.092159271240234,,,,30.231670379638672
2013-06-20,26.36651611328125,,,,29.493778228759766
2013-06-21,26.45501136779785,,,,29.5157413482666
2013-06-24,26.313425064086914,,,,29.19950294494629
2013-06-25,26.468286514282227,,,,29.489381790161133
2013-06-26,26.780399322509766,,,,29.75033950805664
2013-06-27,26.966861724853516,,,,29.983980178833008
2013-06-28,26.793712615966797,,,,29.825292587280273
2013-07-01,26.94466781616211,,,,30.16029930114746
2013-07-02,26.900278091430664,,,,29.948707580566406
2013-07-03,26.940231323242188,,,,30.12503433227539
2013-07-05,27.188852310180664,,,,30.199975967407227
2013-07-08,27.299850463867188,,,,30.473278045654297
2013-07-09,27.521831512451172,,,,30.693679809570312
2013-07-10,27.561792373657227,,,,30.724536895751953
2013-07-11,27.948049545288086,,,,31.134489059448242
2013-07-12,28.001323699951172,,,,31.23147201538086
2013-07-15,28.076797485351562,,,,31.33725357055664
2013-07-16,27.96136474609375,,,,31.213850021362305
2013-07-17,28.001323699951172,,,,31.20943260192871
2013-07-18,28.063472747802734,,,,31.33285903930664
2013-07-19,28.019081115722656,,,,31.315231323242188
2013-07-22,28.05459976196289,,,,31.372526168823242
2013-07-23,27.988000869750977,,,,31.262327194213867
2013-07-24,27.899208068847656,,,,31.081594467163086
2013-07-25,27.988000869750977,,,,31.169761657714844
2013-07-26,28.01020622253418,,,,31.116870880126953
2013-07-29,27.939165115356445,,,,31.125673294067383
2013-07-30,27.983562469482422,,,,31.18739128112793
2013-07-31,27.9436092376709,,,,31.15653419494629
2013-08-01,28.31210708618164,,,,31.641420364379883
2013-08-02,28.325424194335938,,,,31.57971954345703
2013-08-05,28.294343948364258,,,,31.513582229614258
2013-08-06,28.170034408569336,,,,31.32845115661621
2013-08-07,28.07236099243164,,,,31.213850021362305
2013-08-08,28.223310470581055,,,,31.407798767089844
2013-08-09,28.121196746826172,,,,31.315231323242188
2013-08-12,28.10787582397461,,,,31.33725357055664
2013-08-13,28.13451385498047,,,,31.41221046447754
2013-08-14,27.9436092376709,,,,31.23147201538086
2013-08-15,27.486312866210938,,,,30.808284759521484
2013-08-16,27.419721603393555,,,,30.715723037719727
2013-08-19,27.31760025024414,,,,30.539398193359375
2013-08-20,27.44191551208496,,,,30.711313247680664
2013-08-21,27.286529541015625,,,,30.63196563720703
2013-08-22,27.4996280670166,,,,30.7862606048584
2013-08-23,27.63282585144043,,,,30.87000274658203
2013-08-26,27.56622886657715,,,,30.777441024780273
2013-08-27,27.10005760192871,,,,30.27491569519043
2013-08-28,27.14446258544922,,,,30.32781410217285
2013-08-29,27.228811264038086,,,,30.380706787109375
2013-08-30,27.140016555786133,,,,30.27491569519043
2013-09-03,27.264333724975586,,,,30.24846839904785
2013-09-04,27.472993850708008,,,,30.636371612548828
2013-09-05,27.521831512451172,,,,30.60551643371582
2013-09-06,27.575105667114258,,,,30.759796142578125
2013-09-09,27.810413360595703,,,,30.962574005126953
2013-09-10,27.9791259765625,,,,31.152124404907227
2013-09-11,28.081241607666016,,,,31.213850021362305
2013-09-12,28.067922592163086,,,,31.143320083618164
2013-09-13,28.116756439208984,,,,31.169761657714844
2013-09-16,28.316539764404297,,,,31.350479125976562
2013-09-17,28.38313102722168,,,,31.48272705078125
2013-09-18,28.724998474121094,,,,31.972043991088867
2013-09-19,28.68059730529785,,,,31.989675521850586
2013-09-20,28.534090042114258,,,,31.725187301635742
2013-09-23,28.352062225341797,,,,31.628198623657227
2013-09-24,28.29234504699707,,,,31.71977996826172
2013-09-25,28.247785568237305,,,,31.53839111328125
2013-09-26,28.323543548583984,,,,31.61802101135254
2013-09-27,28.229961395263672,,,,31.494157791137695
2013-09-30,28.06062889099121,,,,31.295074462890625
2013-10-01,28.261157989501953,,,,31.494157791137695
2013-10-02,28.203224182128906,,,,31.463176727294922
2013-10-03,27.99378776550293,,,,31.16236686706543
2013-10-04,28.229961395263672,,,,31.370290756225586
2013-10-07,28.016063690185547,,,,31.100421905517578
2013-10-08,27.592727661132812,,,,30.76862907409668
2013-10-09,27.592727661132812,,,,30.865955352783203
2013-10-10,28.163118362426758,,,,31.25083351135254
2013-10-11,28.368101119995117,,,,31.560516357421875
2013-10-14,28.492876052856445,,,,31.6755428314209
2013-10-15,28.350278854370117,,,,31.42337417602539
2013-10-16,28.65775489807129,,,,31.77728271484375
2013-10-17,28.8761043548584,,,,32.06483459472656
2013-10-18,29.11229133605957,,,,32.255069732666016
2013-10-21,29.063270568847656,,,,32.25950241088867
2013-10-22,29.241514205932617,,,,32.445316314697266
2013-10-23,29.156848907470703,,,,32.23738098144531
2013-10-24,29.25043487548828,,,,32.40991973876953
2013-10-25,29.2727108001709,,,,32.63111114501953
2013-10-28,29.401935577392578,,,,32.57802200317383
2013-10-29,29.6069278717041,,,,32.781532287597656
2013-10-30,29.455413818359375,,,,32.65323257446289
2013-10-31,29.38857078552246,,,,32.6664924621582
2013-11-01,29.446500778198242,,,,32.56917190551758
2013-11-04,29.49997329711914,,,,32.71958923339844
2013-11-05,29.455413818359375,,,,32.66207504272461
2013-11-06,29.52225685119629,,,,32.74169921875
2013-11-07,29.063270568847656,,,,32.29488754272461
2013-11-08,29.428674697875977,,,,32.60898971557617
2013-11-11,29.45096206665039,,,,32.65764236450195
2013-11-12,29.459877014160156,,,,32.58687210083008
2013-11-13,29.59355926513672,,,,32.834617614746094
2013-11-14,29.794086456298828,,,,32.92753219604492
2013-11-15,29.896570205688477,,,,33.07351303100586
2013-11-18,29.713878631591797,,,,32.89213180541992
2013-11-19,29.62029457092285,,,,32.79039001464844
2013-11-20,29.624753952026367,,,,32.715179443359375
2013-11-21,29.878759384155273,,,,33.00273132324219
2013-11-22,30.01243782043457,,,,33.11332702636719
2013-11-25,29.985706329345703,,,,33.042537689208984
2013-11-26,29.981250762939453,,,,33.12660217285156
2013-11-27,30.0926513671875,,,,33.232784271240234
2013-11-29,30.132755279541016,,,,33.29471969604492
2013-12-02,29.950050354003906,,,,33.11332702636719
2013-12-03,29.865385055541992,,,,32.96733093261719
2013-12-04,29.829730987548828,,,,33.011573791503906
2013-12-05,29.713878631591797,,,,32.86116409301758
2013-12-06,30.0926513671875,,,,33.22392654418945
2013-12-09,30.11493492126465,,,,33.299137115478516
2013-12-10,30.025800704956055,,,,33.17526626586914
2013-12-11,29.67376708984375,,,,32.781532287597656
2013-12-12,29.647024154663086,,,,32.74169921875
2013-12-13,29.58018684387207,,,,32.64881896972656
2013-12-16,29.802995681762695,,,,32.86116409301758
2013-12-17,29.731704711914062,,,,32.781532287597656
2013-12-18,30.230789184570312,,,,33.27702713012695
2013-12-19,30.195140838623047,,,,33.254905700683594
2013-12-20,30.404586791992188,,,,33.51589584350586
2013-12-23,30.53473472595215,,,,33.67805099487305
2013-12-24,30.64208221435547,,,,33.78467559814453
2013-12-26,30.75389862060547,,,,33.92682647705078
2013-12-27,30.762840270996094,,,,33.94461441040039
2013-12-30,30.794151306152344,,,,33.97568893432617
2013-12-31,30.90596580505371,,,,34.086761474609375
2014-01-02,30.579463958740234,,,,33.75357437133789
2014-01-03,30.651029586791992,,,,33.79800033569336
2014-01-06,30.525793075561523,,,,33.66472244262695
2014-01-07,30.744951248168945,,,,33.8868408203125
2014-01-08,30.709163665771484,,,,33.75801467895508
2014-01-09,30.713640213012695,,,,33.793548583984375
2014-01-10,30.80756187438965,,,,33.85574722290039
2014-01-13,30.409496307373047,,,,33.40707015991211
2014-01-14,30.794151306152344,,,,33.78467559814453
2014-01-15,30.89702796936035,,,,33.96237564086914
2014-01-16,30.901487350463867,,,,33.94903564453125
2014-01-17,30.713640213012695,,,,33.869075775146484
2014-01-21,30.888071060180664,,,,33.917945861816406
2014-01-22,30.928333282470703,,,,34.02012252807617
2014-01-23,30.659984588623047,,,,33.67362594604492
2014-01-24,30.065105438232422,,,,33.09608840942383
2014-01-27,29.863840103149414,,,,32.93617248535156
2014-01-28,30.042743682861328,,,,33.12275314331055
2014-01-29,29.77438735961914,,,,32.87841033935547
2014-01-30,30.10089874267578,,,,33.31377029418945
2014-01-31,29.971189498901367,,,,33.14939880371094
2014-02-03,29.2376708984375,,,,32.43416976928711
2014-02-04,29.54181480407715,,,,32.607425689697266
2014-02-05,29.47024917602539,,,,32.61631774902344
2014-02-06,29.796751022338867,,,,32.96281433105469
2014-02-07,30.20823097229004,,,,33.40707015991211
2014-02-10,30.27531623840332,,,,33.50478744506836
2014-02-11,30.62419319152832,,,,33.90904998779297
2014-02-12,30.633136749267578,,,,33.94014358520508
2014-02-13,30.80756187438965,,,,34.171165466308594
2014-02-14,30.964109420776367,,,,34.3266487121582
2014-02-18,31.017780303955078,,,,34.335540771484375
2014-02-19,30.812040328979492,,,,34.126739501953125
2014-02-20,31.040143966674805,,,,34.36217498779297
2014-02-21,31.0759220123291,,,,34.36217498779297
2014-02-24,31.24140739440918,,,,34.53544616699219
2014-02-25,31.174320220947266,,,,34.45103073120117
2014-02-26,31.24140739440918,,,,34.47767639160156
2014-02-27,31.33534049987793,,,,34.57542419433594
2014-02-28,31.38901710510254,,,,34.699825286865234
2014-03-03,31.111698150634766,,,,34.384395599365234
2014-03-04,31.657379150390625,,,,34.9174919128418
2014-03-05,31.60369873046875,,,,34.801998138427734
2014-03-06,31.724458694458008,,,,34.944156646728516
2014-03-07,31.688678741455078,,,,34.96192932128906
2014-03-10,31.66631317138672,,,,34.81086349487305
2014-03-11,31.554500579833984,,,,34.717586517333984
2014-03-12,31.554500579833984,,,,34.699825286865234
2014-03-13,31.183269500732422,,,,34.36662673950195
2014-03-14,31.066972732543945,,,,34.33997344970703
2014-03-17,31.411380767822266,,,,34.62429428100586
2014-03-18,31.64394760131836,,,,34.84197235107422
2014-03-19,31.438209533691406,,,,34.59319305419922
2014-03-20,31.563451766967773,,,,34.76200866699219
2014-03-21,31.362171173095703,,,,34.68204116821289
2014-03-24,31.18775749206543,,,,34.49545669555664
2014-03-25,31.347896575927734,,,,34.60908126831055
2014-03-26,31.14154052734375,,,,34.39076614379883
2014-03-27,31.02042007446289,,,,34.23036575317383
2014-03-28,31.19536590576172,,,,34.42195129394531
2014-03-31,31.509389877319336,,,,34.800662994384766
2014-04-01,31.760602951049805,,,,34.96550369262695
2014-04-02,31.868263244628906,,,,35.148162841796875
2014-04-03,31.79200553894043,,,,35.197174072265625
2014-04-04,31.379291534423828,,,,34.742733001708984
2014-04-07,31.02042007446289,,,,34.466495513916016
2014-04-08,31.226778030395508,,,,34.5511474609375
2014-04-09,31.545269012451172,,,,34.89421463012695
2014-04-10,30.984535217285156,,,,34.29719924926758
2014-04-11,30.598731994628906,,,,33.88285446166992
2014-04-14,30.773679733276367,,,,34.07442855834961
2014-04-15,30.921728134155273,,,,34.31502151489258
2014-04-16,31.334428787231445,,,,34.61797332763672
2014-04-17,31.33891487121582,,,,34.649173736572266
2014-04-21,31.3837890625,,,,34.711551666259766
2014-04-22,31.56321907043457,,,,34.8452033996582
2014-04-23,31.460044860839844,,,,34.76945495605469
2014-04-24,31.356863021850586,,,,34.87193298339844
2014-04-25,31.123594284057617,,,,34.622440338134766
2014-04-28,31.168447494506836,,,,34.751644134521484
2014-04-29,31.347896575927734,,,,34.8541145324707
2014-04-30,31.46900177001953,,,,34.96104431152344
2014-05-01,31.50490951538086,,,,35.001136779785156
2014-05-02,31.45555305480957,,,,34.898658752441406
2014-05-05,31.50490951538086,,,,34.97440719604492
2014-05-06,31.307510375976562,,,,34.68925857543945
2014-05-07,31.406208038330078,,,,34.885292053222656
2014-05-08,31.36583137512207,,,,34.8541145324707
2014-05-09,31.509389877319336,,,,34.9432258605957
2014-05-12,31.827884674072266,,,,35.232818603515625
2014-05-13,31.83237075805664,,,,35.29519271850586
2014-05-14,31.675371170043945,,,,35.11252212524414
2014-05-15,31.401729583740234,,,,34.8897590637207
2014-05-16,31.522846221923828,,,,35.05015182495117
2014-05-19,31.706764221191406,,,,35.170448303222656
2014-05-20,31.486953735351562,,,,34.95212936401367
2014-05-21,31.684335708618164,,,,35.237266540527344
2014-05-22,31.79648208618164,,,,35.317474365234375
2014-05-23,31.92658233642578,,,,35.43330383300781
2014-05-27,32.10601806640625,,,,35.62933349609375
2014-05-28,32.101531982421875,,,,35.6605339050293
2014-05-29,32.24059295654297,,,,35.78081512451172
2014-05-30,32.289955139160156,,,,35.83428192138672
2014-06-02,32.28545379638672,,,,35.89219665527344
2014-06-03,32.258548736572266,,,,35.856571197509766
2014-06-04,32.31686019897461,,,,35.9724006652832
