Date,ACES,ADIV,AMOM,AQWA,BMED,BTEC,CGW,CHIH,CLMA,CNRG,CTEX,DTOX,ERTH,ESMV,EUSC,EWJE,EWRE,FEDM,FRNW,FXH,GBLD,GXTG,HTEC,ICLN,IDHD,IDLV,IEIH,IHI,IMFL,JHMH,JPIN,KGRN,LVHI,MID,MXDU,NULG,PBE,PINK,PSCC,PTH,PUI,QCLN,RHS,RNRG,RODM,RYH,SDG,SHFT,SOLR,SPMV,STNC,TAN,UTRN,WNDY,WOOD,XBI,XHE,XLV
2019-01-01,24.69214630126953,,,,,32.244388580322266,32.18490219116211,15.398193359375,,31.621355056762695,,,34.895938873291016,,26.05257797241211,,26.056333541870117,,,74.72000122070312,,,,9.189270973205566,23.253631591796875,28.745460510253906,23.212718963623047,35.580039978027344,,31.908843994140625,48.72763442993164,18.427234649658203,21.99418830871582,,25.685300827026367,29.905818939208984,52.5129280090332,,72.35487365722656,79.91999816894531,28.514890670776367,19.11406707763672,115.70748901367188,11.497276306152344,24.801013946533203,190.9435272216797,54.337615966796875,,,25.088619232177734,,23.198667526245117,16.46084213256836,,62.93014144897461,83.39728546142578,76.55599975585938,85.58477783203125
2019-02-01,26.32347297668457,,,,,34.27755355834961,33.49407958984375,15.992984771728516,,33.0169792175293,,,36.49187088012695,,26.869279861450195,,26.308229446411133,,,76.12000274658203,,,,9.392618179321289,23.603504180908203,29.28561782836914,23.76407814025879,37.36054229736328,,32.123470306396484,49.4318962097168,18.87212371826172,22.225799560546875,,26.294898986816406,31.431324005126953,54.78133010864258,,74.51260375976562,80.8499984741211,29.19293212890625,20.58967399597168,119.33773803710938,11.527674674987793,25.315256118774414,194.1199951171875,55.63524627685547,,,25.959556579589844,,24.82227325439453,17.653759002685547,,60.80128479003906,88.92385864257812,80.24339294433594,86.50983428955078
2019-03-01,26.067365646362305,,,,,34.35848617553711,33.84765625,16.936721801757812,,32.797119140625,,,36.165828704833984,,27.368364334106445,,27.06662368774414,,,76.41000366210938,,,,9.450715065002441,23.61203956604004,29.555700302124023,23.651262283325195,38.240867614746094,,32.19783020019531,49.28926086425781,19.005403518676758,22.205209732055664,,26.712446212768555,32.268253326416016,55.151065826416016,,72.14576721191406,79.62999725341797,30.028871536254883,19.763336181640625,123.400634765625,12.008642196655273,25.414499282836914,194.1101837158203,56.50096893310547,,,26.44113540649414,,23.069175720214844,17.893754959106445,,60.63899612426758,90.32046508789062,80.29335021972656,86.6042251586914
2019-04-01,27.548015594482422,,,,,32.3144645690918,34.765045166015625,17.145891189575195,,33.67449951171875,,,38.757057189941406,,28.618818283081055,31.45122528076172,27.03697967529297,,,73.83999633789062,,,,9.838040351867676,23.907743453979492,29.92805290222168,22.842639923095703,37.12763977050781,,31.35535430908203,49.86430358886719,18.67783546447754,23.111289978027344,,27.408992767333984,33.59414291381836,52.15318298339844,,73.96923828125,77.79000091552734,29.94862174987793,20.66334342956543,127.67484283447266,12.04488754272461,25.685150146484375,190.5414276123047,57.01906204223633,,,27.592369079589844,,24.991607666015625,18.6419734954834,,61.240421295166016,84.99340057373047,77.61835479736328,84.56763458251953
2019-05-01,26.202646255493164,,,,,30.850784301757812,33.398521423339844,15.39026165008545,,33.27133560180664,,,36.02853775024414,,26.635154724121094,30.119808197021484,27.02151107788086,,,71.30000305175781,,,,9.673425674438477,23.475858688354492,29.747228622436523,21.856233596801758,36.4405632019043,,30.50722312927246,47.18294906616211,17.256820678710938,22.112117767333984,,26.051250457763672,31.770122528076172,48.375850677490234,,68.05817413330078,77.9800033569336,29.576242446899414,18.543773651123047,121.64824676513672,11.816259384155273,24.746883392333984,184.12112426757812,52.95858383178711,,,26.375545501708984,,25.569334030151367,17.124359130859375,,52.505428314208984,79.24737548828125,74.6695556640625,82.69171905517578
2019-06-01,28.7633113861084,,19.56774139404297,,,33.70511245727539,35.77798843383789,15.32285213470459,,36.5255012512207,,,39.117431640625,,27.367462158203125,30.901901245117188,27.24075698852539,,,77.44999694824219,,,,10.302828788757324,24.31220245361328,30.60618782043457,23.306617736816406,39.75873947143555,,32.17147445678711,48.67556381225586,17.627561569213867,22.844554901123047,,27.756786346435547,34.026336669921875,53.48224639892578,,69.60971069335938,88.1500015258789,30.255836486816406,20.811220169067383,126.60575103759766,12.663833618164062,25.40547752380371,199.55154418945312,55.23781204223633,,,27.82526206970215,,28.159135818481445,18.084339141845703,,57.24045944213867,87.49732208251953,81.7966537475586,87.76994323730469
2019-07-01,29.9836483001709,,19.98847770690918,,,33.991329193115234,35.45307922363281,16.007930755615234,,37.640830993652344,,,38.30278015136719,,27.638824462890625,31.332378387451172,27.890037536621094,,,77.58999633789062,,,25.159767150878906,10.468339920043945,24.217605590820312,30.68760871887207,22.69769859313965,40.72767639160156,,32.579612731933594,48.08605194091797,17.10101318359375,22.906171798706055,,28.237396240234375,34.83212661743164,52.892662048339844,,71.60076141357422,89.12999725341797,30.671058654785156,21.941007614135742,129.19903564453125,12.700387954711914,25.295812606811523,198.30667114257812,55.35359573364258,,,28.384052276611328,,29.39427375793457,18.204336166381836,,55.95870590209961,85.47223663330078,83.236572265625,86.71720886230469
2019-08-01,29.734968185424805,,20.264659881591797,,,32.05686569213867,35.68242645263672,16.74486541748047,,37.76604080200195,,,36.58876037597656,,27.39719581604004,30.492191314697266,28.746416091918945,,,75.45999908447266,,,24.276229858398438,10.604925155639648,23.917009353637695,30.779102325439453,22.5052547454834,41.213783264160156,,31.990272521972656,47.14248275756836,16.184955596923828,22.686307907104492,,27.89055633544922,34.960323333740234,49.96472930908203,,68.62496948242188,86.05000305175781,32.151676177978516,20.97374725341797,131.03494262695312,12.57853889465332,24.837059020996094,193.13999938964844,55.28205490112305,,,28.4254093170166,,30.430194854736328,18.084339141845703,,54.08076858520508,80.17512512207031,79.62715911865234,86.20341491699219
2019-09-01,30.08078956604004,,19.95576286315918,,,30.81328010559082,36.561588287353516,15.567956924438477,,37.65046310424805,,,38.42337417602539,,28.183425903320312,32.41801452636719,29.19386100769043,,,74.0199966430664,,,23.49464225769043,10.634193420410156,24.134836196899414,31.254878997802734,22.184505462646484,40.879791259765625,,31.655292510986328,48.24028778076172,16.20560646057129,23.50331687927246,,28.119873046875,34.87791061401367,47.33658218383789,,71.18932342529297,78.22000122070312,32.81700134277344,21.131664276123047,133.55577087402344,13.040031433105469,25.580242156982422,193.22872924804688,56.44125747680664,,,28.85494613647461,,29.254823684692383,18.571386337280273,,57.058223724365234,76.06510925292969,78.05741119384766,85.7562255859375
2019-10-01,30.486644744873047,,19.93902587890625,,,32.07660675048828,37.84210205078125,17.4241943359375,,37.49169921875,,,39.462318420410156,,29.237585067749023,33.48476791381836,29.511655807495117,,,76.61000061035156,,,24.109317779541016,10.400045394897461,25.235124588012695,31.92300033569336,23.727651596069336,41.22015380859375,,33.01921463012695,50.242427825927734,16.33982276916504,24.287506103515625,,28.253639221191406,35.7111701965332,50.99399948120117,,69.88557434082031,80.1500015258789,32.520423889160156,21.7092342376709,132.7510528564453,13.367849349975586,26.222501754760742,202.7383575439453,58.98492431640625,,,28.961254119873047,,27.979841232299805,19.023143768310547,,61.27143096923828,81.43501281738281,78.91726684570312,90.52648162841797
